X-coordinate,Y-coordinate,Z-coordinate,r-value
6111.977640784488,3234.4908240850195,2901.8282213993543,7499.253869489247
6337.497128281545,3353.8369270704293,2196.975766286166,7499.252929592837
6499.694365407305,3439.67256096975,1470.1720292336822,7499.251960424903
6596.9487541855115,3491.1400967810773,728.6790070921713,7499.25097166905
6628.288586137204,3507.7253012490546,-20.09453830578565,7499.249973204603
6593.400750264672,3489.262474381218,-768.6671063868619,7499.248975007886
6492.633860506933,3435.9361045139426,-1509.5592106333977,7499.247987052551
6326.994771459419,3348.279024412907,-2235.368111012282,7499.247019209922
6098.138517213443,3227.1670868538445,-2938.841779350184,7499.2460811503615
5808.351773882505,3073.810412904184,-3612.9513586273747,7499.245182246652
5460.530011091257,2889.741300370427,-4250.96139222002,7499.24433148034
5058.148560749967,2676.798913240903,-4846.497121424005,7499.243537352005
4605.2278922164705,2437.110905118214,-5393.608178871544,7499.24280779631
4106.293440819184,2173.0721602616013,-5886.828041488801,7499.242150102739
3566.3303911335083,1887.3208646581847,-6321.22864900166,7499.241570842745
2990.733866808471,1582.7121462163414,-6692.469642304821,7499.241075804105
2385.255024617259,1262.2895474527556,-6996.841729774083,7499.24066993308
1755.943591337485,929.2546157061861,-7231.303748257406,7499.240357285
1109.0874175844908,586.9349147070411,-7393.513048490239,7499.24014098374
451.14965253065157,238.75077710726708,-7481.848901366197,7499.240023190512
-211.29583278961059,-111.81886984744884,-7495.428691223608,7499.240005082267
-871.6301284073718,-461.2712640695834,-7434.116734371558,7499.240086839935
-1523.255418326811,-806.1148065135053,-7298.525634753248,7499.240267646623
-2159.660902685949,-1142.9039475308484,-7090.010163203961,7499.240545695768
-2774.487850535563,-1468.2736131444365,-6810.6537214512255,7499.240918209195
-3361.593133286102,-1778.9728272836946,-6463.247526089743,7499.241381464874
-3915.1106040616437,-2071.8971940627002,-6051.262720488978,7499.241930834108
-4429.509709698522,-2344.119915559186,-5578.81569325391,7499.24256082778
-4899.650749789431,-2592.9210351923152,-5050.626949722256,7499.243265151201
-5320.836230655593,-2815.81461451578,-4471.97394739813,7499.244036767005
-5688.857801141646,-3010.5735718881615,-3848.638366532342,7499.244867965463
-6000.038301272721,-3175.2519348441756,-3186.848342648856,7499.245750441512
-6251.268503622328,-3308.20428382046,-2493.2162381742155,7499.246675377746
-6440.038180273099,-3408.102192955161,-1774.6725748830038,7499.247633532506
-6564.461184933276,-3473.947503676353,-1038.3967872482897,7499.248615332228
-6623.294299566664,-3505.082298438071,-291.7454885579136,7499.249610967092
-6615.949657193675,-3501.1954749321903,457.82103349839076,7499.2506104890435
-6542.500616697929,-3462.325855067081,1202.8133573442733,7499.2516039111915
-6403.681030899493,-3388.8617976281053,1935.787759369129,7499.252581307588
-6200.877915164803,-3281.5373184672962,2649.4205894170864,7499.253532912413
-5936.1175897669345,-3141.4247569672752,3336.5814467628143,7499.254449217545
-5612.045434416342,-2969.924062032075,3990.40442541477,7499.255321067565
-5231.899457217518,-2768.7488046395083,4604.356716846663,7499.256139751238
-4799.477942110128,-2539.9090566962764,5172.303884676604,7499.256897088546
-4319.101498029573,-2285.691307253444,5688.571159046039,7499.257585512425
-3795.5698889680975,-2008.6356167469482,6148.000138218108,7499.258198144371
-3234.114076263452,-1711.510237523656,6546.000330812453,7499.2587288631685
-2640.343952302918,-1397.2839542416928,6878.59502362746,7499.259172366051
-2020.192287873728,-1069.0964205124615,7142.461016714938,7499.259524221683
-1379.8554532401622,-730.2267881817916,7334.961828641373,7499.259780914441
-725.7315052720829,-384.06094271160816,7454.17404012148,7499.259939879535
-64.35625926038313,-34.05767204727993,7498.90651277898,7499.259999528638
597.662015784167,316.28589297488367,7468.712290980321,7499.259959265756
1253.708625815052,663.4692213557479,7363.89306780968,7499.259819493183
1897.2285446350552,1004.0233586369301,7185.496170555307,7499.259581607481
2521.7919105584892,1334.5455880801173,6935.3040958327165,7499.259247985523
3121.1582723985402,1651.733429982634,6615.816698917233,7499.258821960751
3689.338942807012,1952.4176393939094,6230.226215269108,7499.2583077898635
4220.656835929001,2233.5938725181327,5782.385363854874,7499.257710610285
4709.803191463787,2492.4527053866414,5276.768851003032,7499.257036388839
5151.890618341609,2726.4077048516165,4718.428659480087,7499.256291862121
5542.501928016573,2933.1212714224093,4112.943569562227,7499.255484469196
5877.7342694374975,3110.527995725043,3466.3634165271496,7499.254622277268
6154.238124726015,3256.855295220865,2785.1486415664917,7499.253713901073
6369.250775939488,3370.641124994109,2076.1057401538587,7499.252768416806
6520.623908549574,3450.7485856584253,1346.3192528928294,7499.251795271434
6606.8450758622175,3496.3772824412313,603.0809783959091,7499.250804188304
6627.052809943161,3507.071321965233,-146.18288448294103,7499.24980506999
6581.04522810584,3482.7238668472432,-893.985937080548,7499.248807899351
6469.282049007203,3423.578202626732,-1632.856382619081,7499.247822639788
6292.879998250327,3330.22530638648,-2355.4116817619233,7499.246859135689
6053.601649439667,3203.5979413801256,-3054.432316114315,7499.245927014068
5753.837812226887,3044.9613366930694,-3722.9339226515112,7499.245035588376
5396.583643354162,2855.900545080515,-4354.237078365837,7499.244193765444
4985.408719416611,2638.3046053154017,-4942.034037894941,7499.243409956488
4524.421370394569,2394.3476673054492,-5480.451757346043,7499.242691993069
4018.2276303351455,2126.4672685772016,-5964.110574654554,7499.242047048839
3471.885215350924,1837.3399791900474,-6388.177960198495,7499.241481567868
2890.852988767672,1529.854658425687,-6748.416800665861,7499.241001200256
2280.936418343621,1207.0835904607218,-7041.227733781332,7499.240610745675
1648.2295705225392,872.2517874192476,-7263.6851109407935,7499.24031410542
999.0542212637437,528.7047665027487,-7413.5662284712935,7499.240114243423
339.89669181473204,179.87512314761915,-7489.373535476487,7499.240013156636
-322.6569595007545,-170.75176582262654,-7490.3495964048625,7499.240011855089
-981.9867419721364,-519.6725663862773,-7416.484658855937,7499.240110351782
-1631.5048762073252,-863.4009909213659,-7268.516751020029,7499.240307662572
-2264.7216160192056,-1198.5026314953775,-7047.924307777399,7499.2406018159945
-2875.310090852674,-1521.62927481985,-6756.911399126293,7499.240989872964
-3457.1695209160616,-1829.5523560315482,-6398.3857085128475,7499.241467956145
-4004.4861734229335,-2119.1952170573268,-5975.9294810692645,7499.242031288687
-4511.791450915934,-2387.6638472616746,-5493.763732004969,7499.242674241959
-4974.016531303994,-2632.275799242776,-4956.706072723119,7499.243390391784
-5386.54301367375,-2850.5869908631994,-4370.122576013004,7499.244172582629
-5745.249063853765,-3040.4161257260225,-3739.8741612124463,7499.245012999102
-6046.550598655675,-3199.8664880926012,-3072.258034996598,7499.24590324404
-6287.437097282174,-3327.3448944686716,-2373.9447728554455,7499.246834422409
-6465.501682073323,-3421.5776124940526,-1651.91166986867,7499.247797230183
-6578.965168004574,-3481.623088063925,-913.3730266877537,7499.248782047304
-6626.693840615145,-3506.8813535023496,-165.70806724306473,7499.2497790338075
-6608.21078469737,-3497.1000227644613,583.6127916224892,7499.250778228131
-6523.700650515764,-3452.376813744751,1327.1025819153338,7499.251769646657
-6374.007809891847,-3373.158572467426,2057.3325918702526,7499.2527433834575
-6160.627920537016,-3260.2368088868425,2767.0065914806423,7499.253689709278
-5885.692982878768,-3114.739788881081,3449.0337345416333,7499.254599168743
-5551.950038649488,-2938.12126143271,4096.5994087676345,7499.255462674833
-5162.7337240437,-2732.1459336147527,4703.233326040866,7499.256271599684
-4721.932951651614,-2498.871838494079,5262.874172429178,7499.257017860783
-4233.95205405709,-2240.6297721183796,5769.9301719593395,7499.257694001736
-3703.6667773223867,-1960.0000050360456,6219.334958976523,7499.258293266768
-3136.3755640549584,-1659.7865010380108,6606.5982007805915,7499.25880966822
-2537.746612827022,-1342.9889007231843,6927.850464685512,7499.259238046378
-1913.7612429165501,-1012.7725498204891,7179.8818811653555,7499.259574121032
-1270.654130279624,-672.4368717500178,7360.174216729003,7499.259814534233
-614.8510119148652,-325.3824004439195,7466.9260360305025,7499.259956883851
47.095518907112776,24.923197157021484,7499.070701770746,7499.259999747578
708.5714849953847,374.97976941743207,7456.287032519663,7499.259942697132
1362.9676109625866,721.2896529211981,7339.002511956936,7499.259786302543
2003.745361961334,1060.3926205193031,7148.389017460937,7499.259532126454
2624.5022755637224,1388.9004553052548,6886.351110729948,7499.259182708509
3219.0359339655993,1703.5308050432072,6555.507007445786,7499.258741539976
3781.405937286703,2001.139978765463,6159.162416150453,7499.258213028864
4305.993258726836,2278.754357834373,5701.277507755806,7499.257602455883
4787.556388485314,2533.600107600816,5186.427345759089,7499.2569159216755
5221.283705462068,2763.1308927848177,4619.756172570148,7499.256160285866
5602.841553445225,2965.0533196477445,4006.9260087534713,7499.255343098515
5928.417541419609,3137.349850744085,3354.06007881581,7499.254472524691
6194.758635365422,3278.2989633023444,2667.6816288485848,7499.253557262878
6399.203660954071,3386.4923498232147,1954.648747394018,7499.25260645807
6539.709892411825,3460.848989046545,1222.0858408150261,7499.251629610395
6614.873461909769,3500.625946708217,477.312447882544,7499.250636480191
6623.943385590199,3505.4257981873425,-272.22989512628135,7499.249636990488
6566.829066125531,3475.200598900027,-1019.0520080701294,7499.248641127856
6444.101196886165,3410.252362789778,-1755.6918963854741,7499.247658842625
6256.986058725811,3311.2300441561997,-2474.7893086667204,7499.2466999494645
6007.353266409244,3179.1230529998934,-3169.159277433595,7499.245774029318
5697.6970871570975,3015.251368697767,-3831.8639083040894,7499.244890333674
5331.111517998603,2821.2523508065715,-4456.2817003149285,7499.244057692127
4911.259370985314,2599.064378794852,-5036.173704785161,7499.243284424157
4442.3356751759675,2350.907484180184,-5565.745861734272,7499.242578255999
3929.0257610849776,2079.2611685981014,-6039.706891049265,7499.241946243455
3376.458446412532,1786.8396294433992,-6453.321160015422,7499.241394701383
2790.154790801847,1476.56464061722,-6802.455999030217,7499.240929140611
2175.9729316493913,1151.536359346689,-7083.622992775847,7499.240554212868
1540.0495521265882,815.0023507530917,-7294.012834332713,7499.240273664307
888.7385662241711,470.3251396537494,-7431.523394018846,7499.240090298077
228.54763343183788,120.94861379544305,-7494.780722533471,7499.240005946313
-433.9268626669416,-229.63638581637153,-7483.152778576025,7499.240021451831
-1092.0657222406246,-577.9269436973436,-7396.755743793597,7499.240136659703
-1739.293065016982,-920.4430693025345,-7236.452861969488,7499.2403504188105
-2369.14203328314,-1253.7624674007936,-7003.845814048493,7499.240660593344
-2975.3194056328116,-1574.5547320108003,-6701.25871516785,7499.241064084142
-3551.7684759086064,-1879.6146222691823,-6331.714893567506,7499.241556859656
-4092.729569096968,-2165.894087761496,-5898.90668337308,7499.242133996238
-4592.797589558007,-2430.532723349172,-5407.158533033443,7499.24278972733
-5046.976026604954,-2670.8863492071805,-4861.383797981355,7499.243517501083
-5450.726877838988,-2884.5534305162964,-4267.035649189604,7499.244310045822
-5800.0159914344395,-3069.3990728397307,-3630.0525880736477,7499.245159442703
-6091.353374319065,-3223.5763534248595,-2956.7991120997785,7499.246057204831
-6321.828063498803,-3345.544775292324,-2254.002123894673,7499.246994362066
-6489.137212082567,-3434.0856597138513,-1528.683719195843,7499.247961550642
-6591.609099362948,-3488.3143232684065,-788.0910251706173,7499.24894910673
-6628.219835014601,-3507.688917792132,-39.62379009484621,7499.249947162996
-6598.6035904681075,-3492.015844875393,709.2395521195504,7499.2509457471915
-6503.056255192987,-3441.4516907870475,1451.016603834246,7499.251934881794
-6342.532481314348,-3356.501662469975,2178.2957654358174,7499.252904683697
-6118.636146052135,-3238.014540213595,2883.8102899255746,7499.253845462961
-5833.604327236957,-3087.174197412272,3560.510890415785,7499.25474781963
-5490.2849519796155,-2905.4877721232647,4201.636175027592,7499.255602737655
-5092.1083417865175,-2694.770608591634,4800.78020540849,7499.2564016749775
-4643.052938406855,-2457.128119187683,5351.956503805671,7499.257136648879
-4147.60555285092,-2194.9347479776566,5849.657869113117,7499.257800315744
-3610.71653474248,-1910.8102461084268,6288.911404190877,7499.258386044433
-3037.7503099362934,-1607.593496053632,6665.328204590762,7499.258887982538
-2434.4317806211548,-1288.3141462653343,6975.147212166355,7499.259301114859
-1806.7891234660879,-956.1623396510951,7215.272795357146,7499.259621313516
-1161.0935573821664,-614.4568383556482,7383.305680609485,7499.259845379188
-503.7966827398917,-266.6118633440383,7477.566925847177,7499.259971073086
158.5339818355937,83.89701986656365,7497.114696425208,7499.2599971393165
819.28062095478,433.5676284458371,7441.753675926586,7499.259923317437
1471.8412465401138,778.9061554604792,7312.037017761488,7499.259750345049
2109.6956637454086,1116.4620793868983,7109.260818066207,7499.259479950437
2726.47061957663,1442.8626411051628,6835.451165133775,7499.259114835293
3316.0034832272563,1754.8465438685516,6493.343894789512,7499.258658647728
3872.4038218163096,2049.296539509095,6086.357254016371,7499.258115945818
4390.112256262406,2323.2705752767374,5618.557745993779,7499.257492152059
4863.95600919098,2574.0311900850015,5094.61949785932,7499.256793499194
5289.200589849343,2799.072866440809,4519.7775572152905,7499.25602696793
5661.597099598012,2996.1470647601536,3899.7755840736686,7499.255200217195
5977.424685314713,3163.2846899335464,3240.8084609357684,7499.254321507608
6233.527716543568,3298.815765669577,2549.4603944657215,7499.253399618947
6427.347314936817,3401.3861200418723,1832.6391272799835,7499.252443762416
6556.946920985226,3469.9709155377545,1097.5069172176736,7499.251463488619
6621.031642609521,3503.8848884349495,351.4089737612192,7499.2504685921285
6618.961192323078,3502.7891952163523,-398.19993332204353,7499.249469013619
6550.756283741827,3466.694797636832,-1143.8299598074727,7499.248474740551
6417.098423569636,3395.962352640796,-1878.0310230504037,7499.24749570737
6219.323101180084,3291.2986082529233,-2593.4672405070655,7499.246541696254
5959.406443882178,3153.7493414743517,-3282.990226979356,7499.245622239366
5639.945471246702,2984.6889087679756,-3939.710518236496,7499.244746523615
5264.132145816482,2785.806513557364,-4557.066407409251,7499.243923298864
4835.7214795106565,2559.0893279675806,-5128.889506388767,7499.243160790501
4358.994014411728,2306.8026374596816,-5649.4663772118765,7499.242466617258
3838.7130528309317,2031.4672067555828,-6113.595617672409,7499.241847715087
3280.0770640052788,1735.8340932109602,-6516.63983082239,7499.241310267851
2688.667742954152,1422.8571592880319,-6854.5719591552825,7499.240859645546
2070.394240473205,1095.663558774001,-7124.0155205536585,7499.240500350642
1431.4341214758242,757.5224916237565,-7322.278344026308,7499.240235973094
778.1716415847724,411.8125396064212,-7447.379468193372,7499.240069154475
117.13395866683432,61.98790911283517,-7498.068933790367,7499.240001561582
-545.0740833815308,-288.45608160926196,-7473.840272457235,7499.240033869781
-1201.8359470071807,-636.0179259672991,-7374.935567042031,7499.240165756258
-1846.5895102087638,-977.2249143658968,-7202.343032866223,7499.240395903248
-2472.8926320773257,-1308.6678318369843,-6957.7871441144125,7499.240722011198
-3074.4875195967284,-1627.035021290284,-6643.711403991922,7499.241140821746
-3645.3632526184992,-1929.1454720599838,-6263.25393078077,7499.241648150273
-4179.815842304626,-2211.9806031496278,-5820.21610370498,7499.2422389277235
-4672.505222990139,-2472.714423626576,-5319.024581845529,7499.242907251241
-5118.508608038059,-2708.7417688220326,-4764.687075558825,7499.243646443161
-5513.369676582976,-2917.7043302153384,-4162.742312274557,7499.24444911772
-5853.143099716595,-3097.5142189263493,-3519.204696543402,7499.245307254861
-6134.433961212789,-3246.374827371185,-2840.504217235239,7499.246212280359
-6354.43167890733,-3362.7987806354026,-2133.4222022618706,7499.2471551515
-6510.938087778129,-3445.6227981882753,-1405.0235627029606,7499.248126447426
-6602.389404101958,-3494.0193174304422,-662.5862032975424,7499.249116463271
-6627.871851198865,-3507.504762920325,86.47169543182176,7499.2501153071225
-6587.130790597165,-3485.944378634826,834.6657968586735,7499.251112998864
-6480.573267345039,-3429.5535749616647,1574.520389180108,7499.252099569888
-6309.2639439936265,-3338.8957769417693,2298.6430804051793,7499.253065162704
-6074.914463837838,-3214.8767952401777,2999.798661066653,7499.254000129427
-5779.866349652015,-3058.7357760666932,3670.9813966395895,7499.25489512818
-5427.067608757188,-2872.032820454016,4305.485027308893,7499.25574121643
-5020.0432781403,-2656.6333965793733,4896.969775650082,7499.256529940343
-4562.860203903978,-2414.6897008634705,5439.525692662411,7499.25725341925
-4060.0864069440026,-2148.6191540725476,5927.731709176184,7499.25790442439
-3516.745440842578,-1861.0802472746202,6356.709802574078,7499.258476451135
-2938.2661980240305,-1554.9459789921725,6722.173737553938,7499.258963783982
-2330.4286656928907,-1233.2751489583102,7020.471893892101,7499.259361553662
-1699.3061735598817,-899.2817953085619,7248.623753238233,7499.259665785793
-1051.2047104233568,-556.3030805955116,7404.34968033654,7499.2598734405865
-392.5999159546242,-207.76594750906057,7486.093701078184,7499.259982443225
269.9276227107898,142.84712250895456,7493.039049762771,7499.259991704592
929.7581230515921,492.03290561169183,7425.116330209477,7499.259901132149
1580.2987508913704,836.3024391586431,7283.0042091624755,7499.259711630866
2215.0494948494784,1172.2158828227007,7068.122635062943,7499.259425094178
2827.668113284473,1496.4168888553895,6782.618649950311,7499.259044385065
3412.033504751826,1805.6661380675318,6429.344936275584,7499.258573307446
3962.3068687733926,2096.8737064312318,6011.831313003596,7499.258016568172
4472.990045786724,2367.1299388889465,5534.24946583937,7499.257379729999
4938.980453334743,2613.734521874994,5001.3712640252015,7499.256669156004
5355.622069583056,2834.223464061986,4418.521080230608,7499.255891946006
5718.751954737922,3026.393715740738,3791.522589993682,7499.255055865631
6024.7418455457355,3188.325180848915,3126.6405823166115,7499.254169268719
6270.534407280934,3318.399901714354,2430.5183628734135,7499.253241013851
6453.673781020186,3415.3182248337853,1710.1113753241696,7499.252280375845
6572.330121012385,3478.111786178525,972.6177039987296,7499.251296953076
6625.317877001355,3506.153186296144,225.40615238855435,7499.250300571582
6612.107638869062,3499.1622585581636,-524.057383922176,7499.249301186875
6532.831425288816,3457.20886794324,-1268.2845142082217,7499.2483087844785
6388.281363588347,3380.7122124137413,-1999.8391740777083,7499.247333280147
6179.901774054179,3270.4366338878426,-2711.4119238903577,7499.2463844208005
5909.774737810328,3127.4839806847663,-3395.8929817529424,7499.245471687125
5580.599292508819,2953.282597774411,-4046.443261401123,7499.244604198856
5195.66446373537,2749.573054854903,-4656.562705204416,7499.243790623648
4758.816401622204,2518.390754874663,-5220.155229565523,7499.243039090476
4274.41995104409,2262.045596777331,-5731.589633850755,7499.242357108411
3747.315039395647,1983.0988956833448,-6185.755864304165,7499.2417514915915
3182.7683177085855,1684.3377911139726,-6578.116070830417,7499.241228291142
2586.420538293848,1368.7473989618068,-6904.749946547185,7499.2407927347085
1964.2301946864882,1039.4809854521518,-7162.393897133566,7499.240449174225
1322.4139869970631,699.8284610927798,-7348.473648654532,7499.240201042437
667.3847075041781,353.18350940169023,-7461.129968086464,7499.240050818593
5.687167074234728,3.0096788302860378,-7499.237239587717,7499.2400000036805
-656.0671974229989,-347.1942233374229,-7462.414710926579,7499.240049105427
-1311.2663813579936,-693.9290893559648,-7351.030297710919,7499.240197633221
-1953.3638762631838,-1033.7304723944417,-7166.196907413567,7499.240444103025
-2575.9440793744334,-1363.2032016110782,-6909.761319918497,7499.240786052193
-3172.78639529114,-1679.0553050900526,-6584.285735674948,7499.24122006408
-3737.927389305215,-1978.1309017112128,-6193.022175801195,7499.241741802186
-4265.720371412417,-2257.441733323335,-5739.879989896032,7499.242346053475
-4750.891815696564,-2514.1970221800084,-5229.386796166836,7499.243026780467
-5188.594051372278,-2745.8313553175367,-4666.643244111945,7499.243777181563
-5574.453699033925,-2950.030317273504,-4057.2720517022112,7499.244589759004
-5904.615368151143,-3124.7536150320293,-3407.361826219875,7499.245456393785
-6175.780179193201,-3268.2554641352776,-2723.406230035561,7499.246368426778
-6385.23872547331,-3379.1020322654326,-2012.239099104876,7499.247316745249
-6530.8981453423485,-3456.1857659924885,-1280.9661624292119,7499.248291873915
-6611.30303421215,-3498.7364575273427,-536.8940446725336,7499.249284069612
-6625.649987426406,-3506.328940885828,212.54273870831017,7499.25028341865
-6573.795628634189,-3478.887340546349,959.856064395091,7499.251279935861
-6456.25804340909,-3416.6858301286998,1697.579020013052,7499.252263664376
-6274.211603747612,-3320.345893491298,2418.340511233708,7499.253224775106
-6029.475235117265,-3190.8301155911117,3114.938911729315,7499.254153664949
-5724.494243246224,-3029.4325651248414,3780.414020072003,7499.255041052744
-5362.315882202032,-2837.7658650272233,4408.116604579293,7499.255878072006
-4946.5589078404555,-2617.745079995479,4991.774841213916,7499.2566563595165
-4481.377420817397,-2371.5685820204008,5525.556980662409,7499.257368138883
-3971.4193604111224,-2101.696085098017,6004.12961840962,7499.258006298241
-3421.7800638632225,-1810.824068587737,6422.710985543248,7499.258564461314
-2837.9513552610238,-1501.8588347802327,6777.118727774921,7499.25903705112
-2225.766672648624,-1177.8874698750012,7063.811695245232,7499.259419345698
-1591.342781663374,-842.1469985291798,7279.925325511825,7499.259707525289
-941.0186580911267,-497.9920401832293,7423.300266151563,7499.259898710495
-281.29215003815887,-148.8612903480438,7492.503950952713,7499.259990991058
381.24494739067296,201.75683821801937,7486.844914088976,7499.259983444941
1039.9727561656755,550.3590711245688,7406.379699236363,7499.259876147542
1688.3094600135607,893.4622764635778,7251.91229458945,7499.259670170942
2319.777068777878,1227.6382676560024,7024.9860994234805,7499.25936757319
2928.0661453180655,1549.5480572683632,6727.868502478896,7499.258971377743
3507.0988481755962,1855.9752195243823,6363.528226277412,7499.258485543255
4051.0896600802484,2143.858028151005,5935.605663761197,7499.257914924025
4554.603195478312,2410.320048427409,5448.37650368116,7499.257265221489
5012.60850947541,2652.698877764168,4906.709008213224,7499.256542927263
5420.5293655385285,2868.572747636459,4316.015369716167,7499.255755258269
5774.289959690456,3055.784721069073,3682.1976327089424,7499.254910084637
6070.3556443434845,3212.4642439041327,3011.5887214364047,7499.254015851064
6305.768244876487,3337.0458345200723,2310.8891623124855,7499.253081492433
6478.17561610741,3428.2847252728643,1587.1001335235069,7499.252116344549
6585.855143364955,3485.269299387183,847.4535107788889,7499.2511300508495
6627.730953375737,3507.430199048723,99.33960820499432,7499.250132466055
6603.38466303944,3494.5460137127384,-649.7666636154011,7499.249133557704
6513.059558731648,3446.745491813156,-1392.3804846258256,7499.248143306559
6357.658164418924,3364.5062537962426,-2121.0819110579278,7499.247171606879
6138.733222925343,3248.6500193592583,-2828.590012736953,7499.24622816757
5858.472180504855,3100.3343966042607,-3507.83562118422,7499.245322415162
5519.675329778927,2921.0413151653597,-4152.0319616733495,7499.244463399637
5125.72782946449,2712.5622189010733,-4754.742463525681,7499.243659703992
4680.565880485337,2476.980166113972,-5309.945071153086,7499.242919358489
4188.637396444871,2216.649016157292,-5812.092413310726,7499.242249760416
3654.85756144341,1934.169910397304,-6256.167229411266,7499.241657600175
3084.559719288934,1632.3652825244546,-6637.73249915366,7499.241148794435
2483.4420848040872,1314.250657895793,-6952.975774626499,7499.240728427015
1857.5108096527624,983.0045236699262,-7198.747271986287,7499.240400698088
1213.0199715361264,641.9365707728409,-7372.59134214934,7499.240168882212
556.409086343068,294.4546249981351,-7472.771006088215,7499.240035295616
-105.76123242894461,-55.969402367027804,-7498.285309616301,7499.240001273051
-766.8748241392799,-405.83420419416683,-7448.879324275719,7499.240067154462
-1420.3260864468527,-751.6440608626434,-7325.046694417667,7499.2402322815815
-2059.58597526448,-1089.943767783828,-7128.0247050272355,7499.240495004515
-2678.267239813022,-1417.353158136036,-6859.781919568878,7499.240852698221
-3270.188241016951,-1730.600875896271,-6522.9985113531675,7499.241301788743
-3829.434715614336,-2026.5570617331946,-6121.039484926621,7499.241837788916
-4350.41886889481,-2302.264625195928,-5657.921055012825,7499.242455343205
-4827.93520565146,-2554.968790748444,-5138.270518897901,7499.24314828121
-5257.212541517548,-2782.144622443454,-4567.280023162804,7499.243909679325
-5633.961675024857,-2981.522252227284,-3950.6546866567787,7499.244731929911
-5954.418244053769,-3151.109559799427,-3294.5555980115196,7499.245606817311
-6215.38033846742,-3289.212077417051,-2605.5382571916307,7499.2465255999405
-6414.240493098932,-3394.449920752682,-1890.487076111391,7499.247479097628
-6549.011741405366,-3465.7715766253773,-1156.5465927303017,7499.2484577833375
-6618.347469443119,-3502.4644098292933,-411.05008586909406,7499.249451878367
-6621.554871752681,-3504.1617840589042,338.55369601168564,7499.250451450046
-6558.601874670105,-3470.846725761978,1084.7749599978104,7499.251446510985
-6430.117457847084,-3402.8520942896953,1820.1577042461433,7499.252427118866
-6237.3853707265025,-3300.857256622347,2537.3542161124205,7499.253383475776
-5982.331306713686,-3165.8812998730746,3229.1984885228903,7499.254306026115
-5667.503663158206,-2999.2728493686964,3888.7778210072147,7499.255185552064
-5296.048079349249,-2802.69659402248,4509.501889962744,7499.256013265692
-4871.676006903228,-2578.116653617394,5085.168597984736,7499.256780896756
-4398.627626557906,-2327.7769541778466,5610.026044275105,7499.257480775342
-3881.629481874819,-2054.1788075014147,6078.829996906191,7499.258105908492
-3325.84725315967,-1760.0559188682794,6486.896292639342,7499.258650050086
-2736.8341434627123,-1448.3470726402256,6830.147640697167,7499.259107763237
-2120.4753923803255,-1122.1667686716075,7105.1543627915735,7499.259474474629
-1482.9294720785133,-784.774102934635,7309.168662302323,7499.2597465202025
-830.5665531039012,-439.5402033018036,7440.1520801654115,7499.259921181768
-169.9048548525701,-89.91454587808313,7496.795863104076,7499.259996714164
492.4544833113552,260.609511546849,7478.534040668614,7499.259972362697
1149.8933594982827,608.5296345253167,7385.5490804049805,7499.259848370679
1795.8428362266663,950.3695066738521,7218.770064641656,7499.259625976996
2423.848776096497,1282.713564418006,6979.863407112999,7499.259307403733
3027.636330341079,1602.2411246742913,6671.216202188786,7499.258895833968
3601.172635880332,1905.759564461684,6295.912373097842,7499.258395379971
4138.727094390017,2190.236220903182,5857.701857493419,7499.257811042113
4634.928631067766,2452.8286928669813,5360.963138286665,7499.257148658903
5084.819360972152,2690.913241476336,4810.659494162812,7499.256414848657
5483.9041266961,2902.111005707776,4212.289406962903,7499.255616943364
5828.195412412958,3084.3117711413147,3571.8316214846163,7499.254762915429
6114.253185528643,3235.695054373045,2895.6854066959463,7499.253861298017
6339.219267865542,3354.7482924270466,2190.6066153017637,7499.252921099793
6500.845892976211,3440.2819554365187,1463.6401805676162,7499.251951714904
6597.518164273118,3491.4414316045577,722.0497249185463,7499.2509628291255
6628.270189616199,3507.715565713049,-26.755016338906994,7499.249964323077
6592.794731181527,3488.9417658840907,-775.2922309871398,7499.2489661735
6491.4462742336345,3435.307627590506,-1516.0827857992958,7499.247978353576
6325.237484180841,3347.3490587108217,-2241.7249554424257,7499.247010733275
6095.8290873557735,3225.9449243849153,-2944.9683777079,7499.246072980738
5805.513276668119,3072.308265197874,-3618.7864961577698,7499.24517446568
5457.190807971155,2887.9741764562855,-4256.446766382639,7499.244324165766
5054.342016021969,2674.784469681421,-4851.577924420642,7499.243530576911
4600.992039655428,2434.8692695877685,-5398.233645260253,7499.242801628394
4101.6706036550895,2170.6257304368705,-5890.951955403836,7499.242144603625
3561.3667591730796,1884.6940844286548,-6324.809805915861,7499.241566067381
2985.4790349219375,1579.9312614490798,-6695.472260723105,7499.241071800204
2379.7614972092865,1259.3823437558085,-6999.235808738912,7499.240666740648
1750.2662577437566,926.250140805681,-7233.065367101334,7499.240354935934
1103.2830036435146,583.8631882160932,-7394.624605835522,7499.240139501512
445.27615380712206,235.64249058479007,-7482.2992909864515,7499.240022589931
-217.1797304710946,-114.93265955335693,-7495.213413010489,7499.240005369334
-877.4656353194181,-464.35944512491795,-7433.237939296691,7499.240088011782
-1528.984228240051,-809.1465229539672,-7296.992103377112,7499.240269691541
-2165.2257754354364,-1145.8489075590574,-7087.837217946109,7499.240548593325
-2779.8331839361786,-1471.1023917905811,-6807.86307349901,7499.24092193044
-3366.665518686302,-1781.657160407509,-6459.867058472795,7499.241385972626
-3919.8593599762694,-2074.4102607547616,-6047.326209490652,7499.2419360833255
